SMILES,LC50
NNC(=O)Nc1ccccc1,2.8306975961161993
COc1c(OC)cc(COC(=O)C)cc1,3.792192903565537
O=c1oc2c(cccc2)c2c1COCC2,3.4745808156634057
CCn1c(=O)ccc2c1cccc2,3.764649971661324
CC(=O)Nc1cc(N)c(C)cc1C,3.321053730558149
Clc1cc2c(cc1)n(C1CC[NH2+]CC1)c(=O)[nH]2,4.253581089279123
CCOC(=O)N1CCC(=NO)CC1,2.7351923685442543
[Cl-].CCOC(=O)N1CCC(N)CC1.[H+],2.6524100936695962
CCOC(=O)N1CCC(CC1)Nc1c(cc(Cl)cc1)[N+](=O)[O-],4.692050568442756
CCOC(=O)N1CCC(CC1)Nc1c(N)cc(Cl)cc1,3.871479377302411
CCOC(=O)N1CCC(CC1)n1c(=O)[nH]c2c1ccc(Cl)c2,4.3517544708406275
CCOC(=O)N1CCC(CC1)n1c(=O)[nH]c2c1cccc2,3.8348163768764834
[O-][N+](=O)c1cc(SSc2cc(ccc2)[N+](=O)[O-])ccc1,5.664823520802036
CC(=O)Nc1cc(C)ccc1,3.357889982334061
Nc1c2cc(ccc2ns1)S(=O)(=O)O,3.2809705331428702
OCCOCCNc1cccc2c1cccc2,3.9000874232687646
CCCCN(CCCl)c1ccccc1,5.1568246434631115
OC1CC[NH2+]CC1,1.9636209855691082
COc1ccc(NC(=O)CC#N)cc1,3.3259015578242175
[Cl-].NC(=N)SCc1ccccc1.[H+],3.5782198123768496
CC(=NOCC(=O)O)C,2.9420988797544982
Nc1ccc(cc1)N=Nc1ccc(N)cc1,4.548498121484171
CCCSC(=S)NCC,4.425013535005654
O=C(NNc1ccccc1)N=Nc1ccccc1,4.594912060262841
CCCCCc1ccccc1,5.380947523061556
BrC(Br)c1cc(Oc2ccccc2)ccc1,6.337117455964428
ClC(Cl)c1cc(Oc2ccccc2)ccc1,5.497892380065182
Nc1c(cc(Cl)cc1[N+](=O)[O-])[N+](=O)[O-],5.335844382462801
CN1CCC(CC1)n1[nH]c(c(Cc2ccccc2)c1=O)c1ccccc1,5.964697293706557
NCCNCc1ccccc1O,2.964657184343638
OCCCC#C,2.3329015592953315
CC(=O)Nc1ccc(Cl)cc1,3.704158939803321
CCOc1ccc(NC(=O)C(C)O)cc1,3.6227398104656237
CCCc1c(cncc1)c1ccccc1,4.732443406152124
Clc1ccc(cc1)C1CC(=O)OC(=O)C1,3.8702147403296445
CC(=O)N1CCNC1=O,2.3310156449391637
CC(=O)N1CCNC1=S,2.762944689876652
C(NC1CCCCC1)c1c[nH]c2c1cccc2,4.919823178598751
Clc1cccc2c1[nH]cc2,4.486401020247177
[O-][N+](=O)c1ccc(NN=Nc2ccc(cc2)N=Nc2ccccc2)cc1,6.043398432373992
Clc1cc(N=C=O)c(Cl)cc1,5.687747669597787
CCOc1c(Cl)cc(Cl)cc1,4.829975341719682
CCCCCCCCOC(=O)c1c(cccc1)C(=O)O,5.976214338702258
CC(=O)Nc1ccc(cc1[N+](=O)[O-])c1ccccc1,5.816005585261879
CCCC/C=C\CCCCCCCC=O,5.83613234141273
CC(=O)CCC(=O)OCCc1ccccc1,3.7355403385662367
[Cl-].Cc1ccc(NN)cc1.[H+],2.7268957235573463
OC(=O)/C=C/c1ccco1,4.380355380588769
CNc1cc(NC(=O)C)c(cc1OC)N=Nc1c(Br)cc(cc1[N+](=O)[O-])[N+](=O)[O-],6.943223737422791
COc1cc(N=Nc2c(Br)cc(cc2[N+](=O)[O-])[N+](=O)[O-])c(NC(=O)C)cc1NCCC#N,6.694461736004412
O=C(N1CCCCC1)N1CCCCC1,2.341380343328596
Cc1cc(CO)c(C)cc1,3.5106023749894932
CCSCCSCC,4.440529451181971
CCc1ccccc1NC(=S)Nc1ccccc1CC,6.18230365168044
CCCOC(=O)CCl,4.184564084418462
COc1ccc(cc1)C(C)(C)C,4.5288745870934335
CC(C)(C)SCCO,3.104541068225048
C1CCC2(CC1)N=C(C(=N2)c1ccccc1)c1ccccc1,6.353626175787744
BrCOCCCCOCBr,4.40919062135245
CCOC(=O)C(=O)Nc1ccc(Cl)cc1,4.368748068703263
CCCCNc1nc(OCC=C)nc(OCC=C)n1,4.6762972245053716
CCOC(=O)CCBr,4.275619140619505
Clc1cc(=O)[nH][nH]c1=O,3.3582282629360645
Nc1c(Cl)cc(Cl)c(OCC(=O)O)c1,4.170668621398469
CCOC(=O)C(CCC(C)C)C(=O)OCC,4.976399826226838
Nc1c(I)cc(cc1I)[N+](=O)[O-],5.732705396521098
CC1OCC(Br)(CO1)[N+](=O)[O-],3.117726337745072
CCOC(=O)c1csc(N)n1,3.9324248171079663
OC(=O)c1cc(Cl)nc(Cl)c1,3.90691160796862
C=CCSS(=O)CC=C,4.2392368465334
CC(=O)Nc1ccc(cc1N)[N+](=O)[O-],3.466609295921756
CCCCCCCCCCCCCC(=O)NCCNCCO,5.300637593892232
COc1c(I)cc(cc1)[N+](=O)[O-],5.042074303559286
CC(=O)Nc1c2ccc(O)cc2ccc1,4.28488538629719
Cc1cc2c(ccnc2)cc1,3.596295115932498
CC(C)(C)C1CCC(N)CC1,4.167155201479329
CCCCCCCCC(=O)CCCCCCCC,5.522661880867139
O=P(Oc1ccccc1)(Oc1ccccc1)N=C=S,6.4408104836073585
Nc1c(ccc(Cl)c1)c1n[nH]nn1,4.041413384827603
CCCCOc1ccc(OCC(=O)Cl)cc1,4.8922152921206115
NS(=O)(=O)c1cc2c(cc1)cc(O)c(O)c2,3.8246489305325246
Oc1cc(NC(=O)c2cc3c(cccc3)cc2O)ccc1,5.488956134162264
Clc1cc(c(Cl)cc1)S(=O)(=O)Cl,4.90337357957509
Nc1c(cc(SC#N)cc1)[N+](=O)[O-],4.366164842745701
Cc1c(C)nc2c(=O)[nH]c(=S)[nH]c2n1,3.00793000762961
Nc1ccc(I)cc1,4.328461100905173
CC(C)(C)N=NC1(O)CCCCC1,3.6793157533424568
Cc1ccccc1NCc1ccccc1,4.560950019018532
Cc1ccc(NCc2ccccc2)cc1,4.469053861772056
CC(C)Cn1c(=O)n(C)c(=O)c(N=O)c1N,3.2619507062952406
[O-][N+](=O)c1cc2c(cc1)c1ccc(cc1C2)[N+](=O)[O-],6.036519120464922
CCCCOC(=O)C=C(C)C,4.743282597899853
CC(C)CCCCCCOCCCNCCCN,4.660368045130071
NCC#N,1.6922870543706758
Cc1cc(OCC(=O)O)cc(C)c1,3.626437953519051
CC(=O)OCc1ccc(Cl)cc1,3.963877043371926
CC(=O)OCc1ccc(o1)[N+](=O)[O-],4.6387276790494925
Cc1cc(N)nc(C)c1,2.224896393645199
O=C(CCCc1ccccc1)c1ccccc1,4.884544035566087
O=C(C1CCC1)c1ccccc1,4.171491301029174
CC(C)(C)ON=O,3.235267727532509
CCc1cnc(C=C)cc1,3.827725835355398
OC(=O)c1cc(Cl)c2ccccc2c1O,5.491791426763498
CCOP(=O)(CSCC)OCC,3.9191523541966617
CCOc1c(OCC)cc(cc1)C(=O)O,4.19573591875816
COc1cc(cc(OC)c1O)C(=O)c1ccc(Cl)cc1,5.4378178170455485
CC(=O)Nc1cc(ccc1O)c1ccccc1,5.132414095966614
Cc1cc2c(c(C)c1)C(=O)CC(C)(C)C2,4.670593202771177
N#CC1=C(CCC1)C#N,1.892035485397976
CC(=O)CC(c1ccccc1)c1ccccc1,5.139326452878937
Cl.CN(CCC(=O)c1ccccc1)Cc1ccccc1,4.23437934851401
CCCCN1CCNC1=S,3.25667814893999
COc1cc(cc(OC)c1OC)C(=O)OCc1cccc(COC(=O)c2cc(OC)c(OC)c(OC)c2)n1,5.489068267917373
OC(=O)COc1c(OCC(=O)O)cccc1,3.4312628099914715
CC(C)(C)OC(=O)CC(=O)OC(C)(C)C,4.382509951995955
CCc1cnc(CC)cc1,3.4164928681235915
CCOC(=O)CN(C)CC(=O)OCC,3.608567027827113
CC(C)CCI,5.020978553586793
Cc1cc(cc(C)c1)N=C=O,4.767938633749887
COc1c(Cl)c(Cl)c(Cl)cc1,5.441184100563955
Nc1c(Cl)ncnc1Cl,3.036426076452245
CCN(CC)Sc1nc(nc(SN(CC)CC)n1)N(CC)CC,4.058870327886985
BrCCOCCBr,5.040466844254211
BrCCCCC#N,3.607140924511446
CC(C)ON=O,3.132521180823933
CC(C)CC(=O)N,2.5891223347651007
CC(N)CC(=O)O,2.2352036156545685
COCCOCCBr,3.69333685784993
CC1(C)CCCCN1,2.732812501864606
OC1=CC(=O)CO1,2.7419291640885923
NC(=NCc1ccccc1)N[N+](=O)[O-],4.109418259216941
OCCSCCCCCCSCCO,3.519756780558425
CC(C)(O)[C@@H]1CC[C@](C)(O)C=C1,2.710786519389452
Cc1cccc(C)c1C(C#N)c1c(C)cccc1C,6.151801234342869
Cc1c(C=O)c2c([nH]1)cccc2,4.685335346117365
COc1ccc(cc1)N=C=O,4.347606990133393
COc1ccc(C=O)c(Cl)c1OC,4.448366774538972
CCCCN(CCCC)CCCC#N,3.608428035218651
Nc1c(O)cc2ccccc2c1,4.50529616485209
CCOC(=C(C#N)C#N)C,3.3284619191306293
CCCOc1ncnc2c1[nH]cn2,2.9796376902251263
COc1cc(c(OC)cc1N)S(=O)(=O)N,2.9596288624508063
CSc1ncnc2c1cn[nH]2,3.0945613989374787
[O-][N+](=O)c1c[nH]c(=O)cc1,3.391455326927965
ClCCNC(=O)NC(C1CC1)C1CC1,5.910415942607617
NC(=Nc1nc2c([nH]1)cccc2)N,3.0268627585445023
Cc1nnc(CO)n1c1ccc(Cl)cc1C(=O)c1ccccc1Cl,6.409182500211177
CC(OC(=O)C)OC(=O)C,3.7069382438326963
CCCCCc1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C#N,6.8933430097662995
CCCC(=O)Nc1ccc(OC)cc1,3.8332870666549272
CCCC1(C)OCC(C)(C)CO1,3.5533521945391735
Cn1nnnc1N,2.675796715899474
CC(=O)Nc1c(O)c(cc(c1)[N+](=O)[O-])[N+](=O)[O-],4.923041151131001
O=C(C1CCCC1)c1ccccc1,4.138571860959719
Cc1cc(C)c(c(C)c1)S(=O)(=O)n1cncn1,3.8641198165664687
CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)n1cncn1,6.438629513392777
NNC(=O)c1c(nc[nH]1)C(=O)NN,2.8959237341924506
Oc1c(O)cc(CC(=O)Cl)cc1,4.158084876650305
Nc1nc2ccccc2[n+]([O-])n1,3.171060894686877
Cc1cc(C)c(N2N=C(N)CC2=O)c(Cl)c1,4.457164115927334
O=C(c1ccccc1)c1cccnc1,3.599816131504043
Cc1cc(Cl)nc(Cl)n1,3.7059331119328554
Nc1c(Br)cc2ccccc2c1,5.0954123842573615
CN(C)Cc1cc(CN(C)C)c(O)cc1,3.0444035474267075
CC(C)CCC#N,3.1188858884752717
CCC(=O)NC(=O)N,2.6687152186861507
Nc1cccc(c1)P(=O)(O)O,2.3741035101737626
CCN(CC)CCN(CCN(CC)CC)c1ccccc1,4.450457419134477
ClCCC#N,2.7011723027800194
CSCCCl,3.820939746376115
Cc1c(O)cc(cc1)[N+](=O)[O-],4.015165120130154
COC(CCCCC(OC)OC)OC,2.859571098388291
Nc1c(Br)c2c(cccc2)cc1Br,5.816823096716719
Cc1ccc(cc1)S(=O)(=O)Nc1c(Br)cc2ccccc2c1Br,6.670784599646424
Nc1ncc(Cl)cn1,2.1750883336735822
CCSC#N,3.195702287371963
CCN(CC)c1cc(NC(=O)C)c(cc1OC)N=Nc1c(I)cc(cc1[N+](=O)[O-])[N+](=O)[O-],7.319279789706636
CCN(CC)c1cc(NC(=O)C)c(cc1)N=Nc1c(I)cc(cc1[N+](=O)[O-])[N+](=O)[O-],7.34712874026655
CCN(CC)c1ccc(cc1)C(=O)O,4.044724071302625
CC(=O)NC(=C)C(=O)O,3.0926799480059204
COCCOCCC[NH3+],2.588058473594079
CCCCC/C=C/C(OCC)OCC,5.090634014142676
O=Cc1cccc(C=O)n1,3.396117256474321
NC(=O)c1cc(c(N)c(c1)[N+](=O)[O-])[N+](=O)[O-],4.50793052504019
OS(=O)(=O)c1ccc(CCBr)cc1,3.6521414063441764
O=C1CCC/C/1=C/CCc1ccccc1,4.786819507141903
CCCCCCCCC1OCCO1,4.877952262168719
Clc1c[nH]c(=O)nc1,2.945128996924664
CC(C)COC(=O)COc1ccccc1,4.395488093776498
CC(C)COC(=O)Cl,4.09461380411403
CC(C)COC(=O)N,3.188704264029411
CC(C)C1CCC(=O)CC1,3.750203706383347
CC(C)CO[N+](=O)[O-],3.909096728385032
CCN(CC)C(=O)C(C)Cl,3.2472291573468133
CO[C@@]1(NC(=O)Cc2cccs2)[C@H]2SCC(=C(N2C1=O)C(=O)O)CO,3.7450419124335443
O=C(NNS(=O)(=O)c1ccccc1)c1cccnc1,3.2188035636495957
Nc1c(C(=O)O)c(ccc1)C(=O)O,3.383119450787907
Nc1ccc(C(=O)O)c(c1)C(=O)O,3.1294662407484815
CC(C)(CBr)CBr,4.506040352811862
CC(=O)Nc1c(C)ccc(N)c1,3.073402103893568
COc1cc(C)c(C=O)c(C)c1C,4.1465997216488555
COc1cc2c(sc(N)n2)cc1,3.6040245144654914
CC1(C)C(=O)COC1=O,1.8770004787528318
CCCON=O,3.6966856008926774
S=c1[nH]c2c([nH]cn2)c(=S)[nH]1,3.394118425306096
Cc1c(c(ccc1)C(=O)O)[N+](=O)[O-],3.9384030262328813
NCCCOCCN,2.4284933929658443
COc1cc(C=O)cc(I)c1O,4.674666293068248
CC(C)CCO[N+](=O)[O-],4.3654623232038325
C=CCN(CC=C)C1CCCCC1,4.305624693640567
O=C1CCn2ccccc2=N1,3.02669471452323
CCCSc1cc(c(N)cc1)[N+](=O)[O-],5.095883549623624
CCOCCOC(=O)C(C)C,3.0732292832249057
CCN(CC)C(=S)SCC(=O)O,3.76407164495158
Cn1c(=O)n(C)c(=O)c(N)c1N,1.9885597832834554
CCOC(=O)Cc1ccncc1,3.189174333115945
CC(=O)Oc1cc2c(CCC2)cc1,4.4112547692584405
N#CCCCC#N,1.713908822848714
CCCCON=O,4.130514400717908
CCCC(=O)c1cc(OC)c(OC)cc1,4.231345120294861
Nc1c(N=O)c(=O)[nH]c(=O)[nH]1,2.975338707574669
CCCCCSc1ncnc2c1[nH]cn2,4.255894777858363
Cc1cc(=O)[nH]c(O)c1C#N,2.7695541603610687
[Cl-].NC(=N)SCc1ccc(Cl)cc1.[H+],3.8787229673041947
CC(C)(c1ccccc1)c1ccc(OC(=O)C=C)cc1,6.106370306105228
CCOC(=O)Cc1ccc(cc1)[N+](=O)[O-],3.977922814173296
CCCCCCC(=O)C(C)C,3.984713444882883
COc1ccc(cc1)C(=O)Oc1ccccc1C(=O)C,4.857084186004172
CCCCCCOCCCC,4.576625938200076
COc1ncc(cc1)[N+](=O)[O-],3.245734928076576
NNC(=O)CSCC(=O)NN,3.300109462952456
Clc1cc(Nc2ccc3ccccc3c2)ccc1,5.871648045949712
CC1(C)c2ccccc2C(=O)c2c1cccc2,5.183925304802483
CC(C)(Br)[N+](=O)[O-],3.05762452434361
CCOC(=O)c1ccccc1SSc1c(cccc1)C(=O)OCC,6.0377427252535565
NNC(=O)Cc1c[nH]c2c1cccc2,3.3922253068259964
CCC(CC)C(=O)OC(=O)C(CC)CC,4.9183269133804455
CC(C)(C)c1cc(C2CCCCC2)c(O)cc1,5.673532915106806
Cn1c2c(n(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)cn2)c(=O)n(C)c1=O,4.36913857920377
ClCCCCCBr,4.566694681408384
Clc1nc2c([nH]cn2)c(Cl)n1,4.067356198585639
CC(C)C(=O)OC1CCC(CC1)C(C)(C)C,4.857511852556913
CCCCCCCOC(=O)CCCC,5.066465587854835
CCCCCCCCOC(=O)CCCC,5.423087262942207
CCCCC(=O)OCCCc1ccccc1,4.975642218628601
CCCCCCCCCOC(=O)c1ccccc1,6.527052304083059
NC1CCCCCC1,3.5178725889275455
NC1CCCCCCC1,4.1406006636326715
C(Cc1ncccc1)N1CCCCC1,3.1517575229179844
C/C=C(\C)/C(=O)N1CCCCC1,3.082331458895334
COC(=O)c1cccc(n1)C(=O)OC,3.5711278222004084
CCOC(=O)C1CCCC1,3.3809279093045133
CCCCCCC(=O)OCc1ccccc1,5.113382444959053
CCCCCCCCCCOC(=O)C(C)C,5.7815878831789
C=C(Cc1ccc2OCOc2c1)C=O,3.976637582802768
CCCCOc1ncnc2c1[nH]cn2,3.5173260934827812
COC(=O)CCCCBr,4.258232692261965
COC(=O)Cc1c(Cl)cccc1Cl,4.659126880289353
C=CC(=O)OCCOC(=O)Nc1cc(CN=C=O)ccc1,4.84033733856264
CC(C)C(C(C)C)N(C)C,2.8683410229952244
CC(C)CN(CC(C)C)C(C(C)C)C(C)C,5.379067873160981
O=C(COc1ccccc1)OCCc1ccccc1,4.571611985402259
CCCCCCCCN(CCCCCCCC)c1ccc(OC)cc1,7.097742642459753
COC(=O)CCC(=O)CC(=O)OC,3.4191261320319626
CCCCCCCC(=O)OC(C)(C)C,5.196090486034938
O=C(Cc1ccccc1)OCc1ccc2OCOc2c1,4.838024579863528
OCCNc1nc(NCCO)nc(Cl)n1,2.6249904149291687
CC(=O)N(C(C(=O)O)c1ccc(O)cc1)c1ccccc1,4.4195811312565665
[O-][N+](=O)c1ccc(cc1)C1CCCCC1,5.526212495991359
CCCCNC(=N[N+](=O)[O-])N,4.311126197271305
Clc1cc2c(oc3c2cc(Cl)cc3Cl)cc1,7.2436812792828515
CCOc1ccc(C=C)cc1,4.097533353642985
COC(=O)c1c(SSc2c(cccc2)C(=O)OC)cccc1,5.341904460191742
CN(C)CCBr,3.144793797469802
CC(C)OC(=O)CCCCCCCCC=C,5.852800648242269
BrCCCN1C(=O)c2c(cccc2)C1=O,5.19848045414923
Cc1c(cccc1O)[N+](=O)[O-],3.9453517952933357
COc1cc(ccc1)C1(CCN(C)CC1)C#N,3.3696303551716396
OC(=O)C(=O)Cc1c(cccc1)[N+](=O)[O-],3.7880235951458476
OC(=O)Cc1ccc(cc1)C#N,2.9743852574334673
Cc1c(Oc2ccccc2)cncc1,4.151520099141257
CC1(C)[C@@H]2C[C@@H]1[C@@H](CC(=O)O)CC2,4.346060364565051
CCCCCCCC(=O)C(C)C,4.452001343156345
CN(C)P(=O)(OCCOC(=O)C(=C)C)N(C)C,3.1124010023514534
CC(=O)Nc1cc(cc(c1)[N+](=O)[O-])C(=O)O,3.996322068388779
COc1cccc2c1nc(N)s2,3.628242821480989
COC(=NC(C)C)NC(C)C,4.0260620231750295
Cc1c(C)c(c(C)c(C)c1[N+](=O)[O-])[N+](=O)[O-],4.488274846161694
Cc1cc(Cl)c(N)c(c1)[N+](=O)[O-],4.7215291583958265
CC(=O)c1cc(c(Cl)cc1)[N+](=O)[O-],4.619770026923619
ClC(Cl)c1nc2c([nH]1)cccc2,5.081482114355981
CC(=O)OCCN1C(=O)c2c(cccc2)C1=O,3.877621401941074
CC(=O)Nc1c(cc(N)cc1)C(=O)O,3.4907008260171972
OB(O)c1ccc(Br)cc1,3.564852717033249
Nc1nnnn1c1ccccc1,3.00286582172851
CCOC(=O)C(OC(=O)C)C(=O)OCC,3.903856902810253
CCN(Cc1cccc(c1)S(=O)(=O)N(C)C)c1ccccc1,4.185472704549329
CN(C)C(=O)C(Cl)Cl,3.604354807886614
CC(C)(O)Cc1ccc(Cl)cc1,3.9329913196577793
Cc1cc(C)c(C)cc1Br,4.896429352244941
CC(C)(C)C(=O)CBr,3.239728959582816
CN(CC(=O)O)Cc1c(O)ccc2c1oc(=O)cc2C,3.96021640874636
Nc1ccc(Cl)nn1,3.4474583853408496
[O-][N+](=O)c1cccnc1Cl,3.6494754106553335
CCOC(=O)N1CCN(CC1)C(=O)OCC,3.2423537664761373
COc1ccc(NC=O)cc1,3.239305090856278
CS(=O)(=O)c1ccc(N)cc1,2.65568890972679
Nc1n[nH]c(CC#N)c1C#N,2.7612406013440607
N#CCN1CCCCCC1,2.5343689569372554
o1c(c2ccccc2c1c1ccccc1)c1ccccc1,6.684968266776528
CCCCOC(=O)CCCC(=O)C,3.708943026233735
Nc1nc(=O)nc2[nH][nH]cc12,2.6997790878562133
COP(=O)(CCO)OC,2.26012205388824
CCCC(=O)N[C@@H](CCSC)C(=O)O,3.911133028828271
CCSc1nnc(NC)s1,4.8549112812761654
C=C1CCOC1=O,2.561090148879102
CCOC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,5.479410669952961
CC1(C)C(N2[C@@H]([C@H](NC(=O)Cc3ccccc3)C2=O)S1=O)C(=O)O,4.309505778373723
CC(=O)Nc1ccc(CCl)cc1,3.7572986721761947
ClC(Cl)(Cl)COC(=O)[C@@H]1CCC(=O)N1,4.476447397391377
BrC(Br)(Br)COC(=O)[C@@H]1CCC(=O)N1,5.726831999568817
CC(C)C1=C(O)C(=O)C(C)CC1,3.796356965503668
CN(Cc1c(NC(=O)C)c(Br)cc(Br)c1)C12CC3CC(CC(C3)C1)C2,6.254751767386681
COc1cccc2c1ccc(Br)c2,5.1462792938355255
ClCCCC(=O)Oc1ccccc1,4.4287824223603245
COc1cc2ccc(OC)cc2cc1,4.461485048642896
CN(C)c1cc(C)c(cc1)N=Nc1ccccc1,5.420375223504758
C(Cc1ccccc1)OCc1ccccc1,4.322743708473573
C1Cc2c(CN1)ccs2,2.609475394374237
CCN(CCN1C(=O)c2c(cccc2)C1=O)c1ccccc1,5.073259624862151
COC(=O)CC(=O)C1=CC=CN=C1,3.422946040440972
CN(C)S(=O)(=O)c1ccc(NC(=O)C)cc1,2.727895217447154
CCOc1cc(cc(OCC)c1OCC)c1c2cc(OC)c(OC)cc2ccn1,6.570667166644389
CC(C)(CC=C)C=O,3.761223705980618
[Cl-].CC(C)(C)OC(=O)[C@@H]1CCCN1.[H+],3.3394476599863783
Oc1c2ccccc2c(O)c(c1)C(=O)Oc1ccccc1,5.759401217417794
N#CC1CC1,1.780003527692887
O.[Cl-].COc1c2CN(C)CCc2cc2c1OCO2.[H+],3.581674503024807
CC(C)c1ccccc1C=O,4.332166134859752
Cn1c(=O)cc(N)n(CC(=C)C)c1=O,2.701491790015244
COc1cc(Br)c(OC)c(c1)[N+](=O)[O-],5.131736360177184
COc1cc(Sc2ccc(C)cc2)c(OC)c(c1)[N+](=O)[O-],6.067981409010677
Cc1cc(Cl)c(NN)c(C)c1,3.612041451510188
COC(=O)c1ccc(COC(=O)c2ccc(C)cc2)cc1,4.47120027959876
Nc1cc(Cl)c(cc1)N1CCOCC1,3.212172480793384
CC1CCC(CC1)C(C)(C)CC(=O)C,5.048032818801931
Oc1ccc2ccccc2c1[N+](=O)[O-],5.377656099787481
S=C=Nc1cccc2c1cccc2,5.5329175777292585
COC(=O)CC(=O)C(C)(C)C,3.397521747418194
NCCNC1=C2C=CC=CC2=CC=C1,3.865456416472856
O=C(CNC(=O)OCc1ccccc1)OCc1ccccc1,4.212309377814742
CC(C)CCCCCCc1ccc(O)c(CN(C)C)c1,5.877643443174659
CN(C)c1cc2c(cc1)c(C)c(N1C(=O)C=CC1=O)c(=O)o2,5.070958455405885
CCC(CC)COC(=O)C(CC)CC,4.814137349326102
CCOc1ccc2ccccc2c1C(=O)Cl,5.792889274290824
CC(C)c1cc(C(C)C)c(cc1O)C(C)C,6.058095001805744
CCN(CC)c1nc(Cl)nc(Nc2cc3c(cc2)cc(c(=O)o3)c2ccccc2)n1,6.175923616882104
ClCCOc1ccc(Br)cc1,5.027316812296895
COC(=O)C(=C)P(=O)(OC)OC,2.8940166772986577
CN1CC(=C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)O,4.758474998991763
CCCCCCCCCCOc1ccc(cc1)C(=O)O,6.304205102560363
CCCCCCCC(=O)OCC(C)CC,5.338034279526602
CC(C)/C(=N/Nc1ccc(cc1)S(=O)(=O)c1ccccc1)/C,4.76147234522861
CCN1c2c(cc(cc2)S(=O)(=O)c2ccccc2)C(C)(C)/C/1=C/C=O,5.350345265962977
[Cl-].NCCc1c[nH]c2c1ccc(F)c2.[H+],3.504371277622872
Cc1nc(C(=O)O)c(nc1)C(=O)O,2.724325574039071
CC(=O)Nc1c(cccc1)[N+](=O)[O-],4.042591963841666
COc1cc(O)c(cc1)C(=O)C,3.9194596257434817
Cc1c(CCl)cccc1,4.191469393818243
CCCNCCOc1ccccc1,3.667526674362645
CCOCc1ccc(OC)cc1,3.101561301616708
CC1(C)N(CCOC(=O)CCS)C(=O)N(CCOC(=O)CCS)C1=O,4.194663952947715
